MS46522B
!2036101/M1: 20062002
!7/30/2026.2:13:51.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION.OFF
!AVERAGING.OFF
!IF.BANDWIDTH: 100HZ
!NUMBER.OF.TRACES: 2
!TRACE:       ,TRACE.1           ,TRACE.2           
!PARAMETER:   ,S21               ,S21               
!PORT:        ,PORT1             ,PORT1             
!GRAPH:       ,LOGMAG.PHASE      ,POLAR.LIN.PHASE   
!SMOOTHING:   ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LINMAG2,PHASE2.DEG
2115,7.647609849,-6.882613E+001,159.3067000,7.647609849,-3.386342E-004,0.0001279
2116,7.647617349,-6.881100E+001,155.8636000,7.647617349,-3.309165E-004,0.0001483
2117,7.647624849,-6.867725E+001,156.2855000,7.647624849,-3.371514E-004,0.0001481
2118,7.647632349,-6.882182E+001,156.8747000,7.647632349,-3.330661E-004,0.0001422
2119,7.647639849,-6.873616E+001,157.1504000,7.647639849,-3.370546E-004,0.0001420
2120,7.647647349,-6.859542E+001,156.5877000,7.647647349,-3.411263E-004,0.0001477
2121,7.647654849,-6.848151E+001,156.6211000,7.647654849,-3.457168E-004,0.0001495
2122,7.647662349,-6.815070E+001,156.4850000,7.647662349,-3.587680E-004,0.0001561
2123,7.647669849,-6.856081E+001,157.8619000,7.647669849,-3.457011E-004,0.0001406
2124,7.647677349,-6.837018E+001,157.4747000,7.647677349,-3.523926E-004,0.0001461
2125,7.647684849,-6.837606E+001,155.9916000,7.647684849,-3.482562E-004,0.0001551
2126,7.647692349,-6.830476E+001,156.3324000,7.647692349,-3.520508E-004,0.0001543
2127,7.647699849,-6.842515E+001,157.5134000,7.647699849,-3.502676E-004,0.0001450
2128,7.647707349,-6.824594E+001,156.0969000,7.647707349,-3.538012E-004,0.0001568
2129,7.647714849,-6.823827E+001,155.9581000,7.647714849,-3.537330E-004,0.0001578
2130,7.647722349,-6.832316E+001,157.0130000,7.647722349,-3.531099E-004,0.0001498
2131,7.647729849,-6.826169E+001,156.7635000,7.647729849,-3.549575E-004,0.0001524
2132,7.647737349,-6.810166E+001,157.6100000,7.647737349,-3.638116E-004,0.0001499
2133,7.647744849,-6.800493E+001,157.3025000,7.647744849,-3.670673E-004,0.0001535
2134,7.647752349,-6.782953E+001,154.2169000,7.647752349,-3.655793E-004,0.0001766
2135,7.647759849,-6.779995E+001,155.1738000,7.647759849,-3.697346E-004,0.0001710
2136,7.647767349,-6.783814E+001,154.8666000,7.647767349,-3.671941E-004,0.0001723
2137,7.647774849,-6.773820E+001,155.1117000,7.647774849,-3.721854E-004,0.0001727
2138,7.647782349,-6.787996E+001,156.9739000,7.647782349,-3.714875E-004,0.0001579
2139,7.647789849,-6.778522E+001,155.7504000,7.647789849,-3.720678E-004,0.0001676
2140,7.647797349,-6.773047E+001,154.4120000,7.647797349,-3.703790E-004,0.0001774
2141,7.647804849,-6.755759E+001,154.2043000,7.647804849,-3.771661E-004,0.0001823
2142,7.647812349,-6.758165E+001,156.2479000,7.647812349,-3.823659E-004,0.0001683
2143,7.647819849,-6.767908E+001,154.1159000,7.647819849,-3.716496E-004,0.0001803
2144,7.647827349,-6.751917E+001,154.6850000,7.647827349,-3.803611E-004,0.0001799
2145,7.647834849,-6.759116E+001,152.8265000,7.647834849,-3.712360E-004,0.0001906
2146,7.647842349,-6.769095E+001,154.7371000,7.647842349,-3.730727E-004,0.0001761
2147,7.647849849,-6.722012E+001,153.7328000,7.647849849,-3.905355E-004,0.0001927
2148,7.647857349,-6.765977E+001,155.2096000,7.647857349,-3.758590E-004,0.0001736
2149,7.647864849,-6.705853E+001,155.0135000,7.647864849,-4.021579E-004,0.0001874
2150,7.647872349,-6.713228E+001,153.2878000,7.647872349,-3.929813E-004,0.0001978
2151,7.647879849,-6.747424E+001,153.6878000,7.647879849,-3.791278E-004,0.0001875
2152,7.647887349,-6.717663E+001,155.4331000,7.647887349,-3.980707E-004,0.0001820
2153,7.647894849,-6.744288E+001,153.3121000,7.647894849,-3.792575E-004,0.0001906
2154,7.647902349,-6.716729E+001,153.5413000,7.647902349,-3.922677E-004,0.0001952
2155,7.647909849,-6.731718E+001,152.7072000,7.647909849,-3.827227E-004,0.0001975
2156,7.647917349,-6.720747E+001,154.0629000,7.647917349,-3.922104E-004,0.0001908
2157,7.647924849,-6.714774E+001,153.1203000,7.647924849,-3.917031E-004,0.0001985
2158,7.647932349,-6.719789E+001,154.9314000,7.647932349,-3.954922E-004,0.0001850
2159,7.647939849,-6.710891E+001,152.7943000,7.647939849,-3.923170E-004,0.0002017
2160,7.647947349,-6.678831E+001,151.8335000,7.647947349,-4.035019E-004,0.0002161
2161,7.647954849,-6.696545E+001,152.3551000,7.647954849,-3.972675E-004,0.0002081
2162,7.647962349,-6.726860E+001,152.8580000,7.647962349,-3.853901E-004,0.0001976
2163,7.647969849,-6.697313E+001,152.9118000,7.647969849,-3.989175E-004,0.0002040
2164,7.647977349,-6.664032E+001,151.2679000,7.647977349,-4.082469E-004,0.0002238
2165,7.647984849,-6.672163E+001,152.0338000,7.647984849,-4.073708E-004,0.0002163
2166,7.647992349,-6.696230E+001,150.1586000,7.647992349,-3.891412E-004,0.0002232
2167,7.647999849,-6.696793E+001,152.3259000,7.647999849,-3.970476E-004,0.0002082
2168,7.648007349,-6.702965E+001,152.3965000,7.648007349,-3.944911E-004,0.0002063
2169,7.648014849,-6.697353E+001,152.2438000,7.648014849,-3.964934E-004,0.0002087
2170,7.648022349,-6.670882E+001,151.3965000,7.648022349,-4.055371E-004,0.0002211
2171,7.648029849,-6.670557E+001,151.5008000,7.648029849,-4.060908E-004,0.0002205
2172,7.648037349,-6.678453E+001,150.5906000,7.648037349,-3.988942E-004,0.0002249
2173,7.648044849,-6.695279E+001,151.0819000,7.648044849,-3.931185E-004,0.0002172
2174,7.648052349,-6.660872E+001,152.4225000,7.648052349,-4.141780E-004,0.0002163
2175,7.648059849,-6.679441E+001,151.6942000,7.648059849,-4.026929E-004,0.0002169
2176,7.648067349,-6.670285E+001,151.9538000,7.648067349,-4.079491E-004,0.0002173
2177,7.648074849,-6.673773E+001,151.1321000,7.648074849,-4.031682E-004,0.0002223
2178,7.648082349,-6.639679E+001,150.7599000,7.648082349,-4.177976E-004,0.0002339
2179,7.648089849,-6.654327E+001,151.6557000,7.648089849,-4.143561E-004,0.0002235
2180,7.648097349,-6.640308E+001,151.5685000,7.648097349,-4.207517E-004,0.0002278
2181,7.648104849,-6.673814E+001,151.2548000,7.648104849,-4.036238E-004,0.0002214
2182,7.648112349,-6.663762E+001,149.8948000,7.648112349,-4.028918E-004,0.0002336
2183,7.648119849,-6.646459E+001,149.9353000,7.648119849,-4.111665E-004,0.0002380
2184,7.648127349,-6.638310E+001,150.0807000,7.648127349,-4.156505E-004,0.0002392
2185,7.648134849,-6.648719E+001,148.9500000,7.648134849,-4.059552E-004,0.0002444
2186,7.648142349,-6.648207E+001,150.1321000,7.648142349,-4.111535E-004,0.0002361
2187,7.648149849,-6.629202E+001,149.7757000,7.648149849,-4.187394E-004,0.0002439
2188,7.648157349,-6.630101E+001,149.1189000,7.648157349,-4.154852E-004,0.0002485
2189,7.648164849,-6.681696E+001,149.4061000,7.648164849,-3.926923E-004,0.0002322
2190,7.648172349,-6.646323E+001,149.6841000,7.648172349,-4.101832E-004,0.0002398
2191,7.648179849,-6.629318E+001,150.4351000,7.648179849,-4.214626E-004,0.0002391
2192,7.648187349,-6.632481E+001,149.4856000,7.648187349,-4.159255E-004,0.0002451
2193,7.648194849,-6.641269E+001,150.0967000,7.648194849,-4.143030E-004,0.0002383
2194,7.648202349,-6.625197E+001,149.3824000,7.648202349,-4.189823E-004,0.0002480
2195,7.648209849,-6.624217E+001,149.2647000,7.648209849,-4.189444E-004,0.0002491
2196,7.648217349,-6.645981E+001,149.2401000,7.648217349,-4.084733E-004,0.0002431
2197,7.648224849,-6.608987E+001,149.9070000,7.648224849,-4.291698E-004,0.0002487
2198,7.648232349,-6.622289E+001,149.6122000,7.648232349,-4.213817E-004,0.0002471
2199,7.648239849,-6.616512E+001,148.3999000,7.648239849,-4.188362E-004,0.0002577
2200,7.648247349,-6.623106E+001,148.5522000,7.648247349,-4.163466E-004,0.0002546
2201,7.648254849,-6.603871E+001,147.3713000,7.648254849,-4.202139E-004,0.0002690
2202,7.648262349,-6.600444E+001,147.6024000,7.648262349,-4.229616E-004,0.0002684
2203,7.648269849,-6.649370E+001,147.6758000,7.648269849,-4.001202E-004,0.0002532
2204,7.648277349,-6.619505E+001,148.7019000,7.648277349,-4.187427E-004,0.0002546
2205,7.648284849,-6.581742E+001,147.2425000,7.648284849,-4.304362E-004,0.0002769
2206,7.648292349,-6.597906E+001,146.7798000,7.648292349,-4.202906E-004,0.0002752
2207,7.648299849,-6.606728E+001,146.0795000,7.648299849,-4.126822E-004,0.0002775
2208,7.648307349,-6.591753E+001,147.2098000,7.648307349,-4.253470E-004,0.0002740
2209,7.648314849,-6.600116E+001,146.5948000,7.648314849,-4.183342E-004,0.0002759
2210,7.648322349,-6.603780E+001,147.9413000,7.648322349,-4.229140E-004,0.0002649
2211,7.648329849,-6.599573E+001,145.0031000,7.648329849,-4.107656E-004,0.0002876
2212,7.648337349,-6.607251E+001,147.4483000,7.648337349,-4.189420E-004,0.0002674
2213,7.648344849,-6.586859E+001,147.6894000,7.648344849,-4.300422E-004,0.0002720
2214,7.648352349,-6.586304E+001,145.1482000,7.648352349,-4.178274E-004,0.0002910
2215,7.648359849,-6.587409E+001,148.1762000,7.648359849,-4.320637E-004,0.0002681
2216,7.648367349,-6.603693E+001,146.9150000,7.648367349,-4.181440E-004,0.0002724
2217,7.648374849,-6.600581E+001,147.0589000,7.648374849,-4.203299E-004,0.0002724
2218,7.648382349,-6.592392E+001,146.1840000,7.648382349,-4.200640E-004,0.0002814
2219,7.648389849,-6.586277E+001,146.0765000,7.648389849,-4.224997E-004,0.0002842
2220,7.648397349,-6.590129E+001,145.6966000,7.648397349,-4.187451E-004,0.0002857
2221,7.648404849,-6.590569E+001,146.6164000,7.648404849,-4.230630E-004,0.0002788
2222,7.648412349,-6.600755E+001,146.2822000,7.648412349,-4.165164E-004,0.0002780
2223,7.648419849,-6.580244E+001,144.7278000,7.648419849,-4.185911E-004,0.0002961
2224,7.648427349,-6.580390E+001,143.4868000,7.648427349,-4.120117E-004,0.0003050
2225,7.648434849,-6.585428E+001,145.3978000,7.648434849,-4.195138E-004,0.0002894
2226,7.648442349,-6.588523E+001,144.7847000,7.648442349,-4.149117E-004,0.0002929
2227,7.648449849,-6.559550E+001,145.7953000,7.648449849,-4.342584E-004,0.0002952
2228,7.648457349,-6.583865E+001,145.4081000,7.648457349,-4.203217E-004,0.0002899
2229,7.648464849,-6.561647E+001,145.9449000,7.648464849,-4.339785E-004,0.0002933
2230,7.648472349,-6.600223E+001,145.4860000,7.648472349,-4.128660E-004,0.0002839
2231,7.648479849,-6.571380E+001,146.1762000,7.648479849,-4.303107E-004,0.0002883
2232,7.648487349,-6.583992E+001,144.8224000,7.648487349,-4.172753E-004,0.0002941
2233,7.648494849,-6.576478E+001,144.9775000,7.648494849,-4.217024E-004,0.0002955
2234,7.648502349,-6.574751E+001,143.6539000,7.648502349,-4.155886E-004,0.0003058
2235,7.648509849,-6.562579E+001,145.3323000,7.648509849,-4.303558E-004,0.0002976
2236,7.648517349,-6.577142E+001,144.5027000,7.648517349,-4.189183E-004,0.0002988
2237,7.648524849,-6.556940E+001,144.4813000,7.648524849,-4.286618E-004,0.0003060
2238,7.648532349,-6.559726E+001,145.0273000,7.648532349,-4.301764E-004,0.0003009
2239,7.648539849,-6.551174E+001,144.4899000,7.648539849,-4.315634E-004,0.0003079
2240,7.648547349,-6.544942E+001,144.5275000,7.648547349,-4.348738E-004,0.0003099
2241,7.648554849,-6.555215E+001,144.0219000,7.648554849,-4.270419E-004,0.0003100
2242,7.648562349,-6.544627E+001,142.6188000,7.648562349,-4.244657E-004,0.0003243
2243,7.648569849,-6.545473E+001,143.5856000,7.648569849,-4.294588E-004,0.0003168
2244,7.648577349,-6.563031E+001,143.7917000,7.648577349,-4.219790E-004,0.0003089
2245,7.648584849,-6.550293E+001,143.2339000,7.648584849,-4.251404E-004,0.0003177
2246,7.648592349,-6.561974E+001,143.2010000,7.648592349,-4.192810E-004,0.0003137
2247,7.648599849,-6.553815E+001,142.2945000,7.648599849,-4.181762E-004,0.0003233
2248,7.648607349,-6.541109E+001,141.9194000,7.648607349,-4.221818E-004,0.0003308
2249,7.648614849,-6.566451E+001,142.9953000,7.648614849,-4.160024E-004,0.0003135
2250,7.648622349,-6.543556E+001,143.7701000,7.648622349,-4.314276E-004,0.0003161
2251,7.648629849,-6.559312E+001,142.2189000,7.648629849,-4.151144E-004,0.0003218
2252,7.648637349,-6.554632E+001,142.8348000,7.648637349,-4.208104E-004,0.0003190
2253,7.648644849,-6.556901E+001,142.8277000,7.648644849,-4.196727E-004,0.0003182
2254,7.648652349,-6.555746E+001,143.3353000,7.648652349,-4.230381E-004,0.0003149
2255,7.648659849,-6.553944E+001,142.0878000,7.648659849,-4.169456E-004,0.0003247
2256,7.648667349,-6.539985E+001,142.4865000,7.648667349,-4.259863E-004,0.0003270
2257,7.648674849,-6.553735E+001,142.5931000,7.648674849,-4.198942E-004,0.0003211
2258,7.648682349,-6.550493E+001,143.1821000,7.648682349,-4.247550E-004,0.0003180
2259,7.648689849,-6.539259E+001,141.8051000,7.648689849,-4.224203E-004,0.0003324
2260,7.648697349,-6.561098E+001,140.6323000,7.648697349,-4.052116E-004,0.0003325
2261,7.648704849,-6.526137E+001,141.9365000,7.648704849,-4.296228E-004,0.0003364
2262,7.648712349,-6.555749E+001,142.1188000,7.648712349,-4.162551E-004,0.0003238
2263,7.648719849,-6.541173E+001,142.4165000,7.648719849,-4.250047E-004,0.0003271
2264,7.648727349,-6.565414E+001,142.1491000,7.648727349,-4.118189E-004,0.0003200
2265,7.648734849,-6.544228E+001,143.3910000,7.648734849,-4.289947E-004,0.0003187
2266,7.648742349,-6.533008E+001,141.3836000,7.648742349,-4.229966E-004,0.0003379
2267,7.648749849,-6.560559E+001,142.3748000,7.648749849,-4.153909E-004,0.0003202
2268,7.648757349,-6.542873E+001,140.8311000,7.648757349,-4.149788E-004,0.0003381
2269,7.648764849,-6.546255E+001,140.6677000,7.648764849,-4.124046E-004,0.0003379
2270,7.648772349,-6.532790E+001,140.8807000,7.648772349,-4.201202E-004,0.0003417
2271,7.648779849,-6.521906E+001,141.8829000,7.648779849,-4.314037E-004,0.0003385
2272,7.648787349,-6.520928E+001,142.3633000,7.648787349,-4.347156E-004,0.0003352
2273,7.648794849,-6.525851E+001,141.0631000,7.648794849,-4.245845E-004,0.0003430
2274,7.648802349,-6.518504E+001,144.0911000,7.648802349,-4.458679E-004,0.0003229
2275,7.648809849,-6.533586E+001,141.7601000,7.648809849,-4.249251E-004,0.0003349
2276,7.648817349,-6.526175E+001,141.5486000,7.648817349,-4.273162E-004,0.0003393
2277,7.648824849,-6.533546E+001,140.8041000,7.648824849,-4.192984E-004,0.0003419
2278,7.648832349,-6.529183E+001,140.5084000,7.648832349,-4.196307E-004,0.0003458
2279,7.648839849,-6.534908E+001,140.7518000,7.648839849,-4.183296E-004,0.0003418
2280,7.648847349,-6.525445E+001,141.3632000,7.648847349,-4.265748E-004,0.0003410
2281,7.648854849,-6.526712E+001,139.6510000,7.648854849,-4.155895E-004,0.0003531
2282,7.648862349,-6.532828E+001,140.9512000,7.648862349,-4.205224E-004,0.0003411
2283,7.648869849,-6.514151E+001,141.1369000,7.648869849,-4.307902E-004,0.0003471
2284,7.648877349,-6.512598E+001,140.3065000,7.648877349,-4.264753E-004,0.0003540
2285,7.648884849,-6.525487E+001,140.2107000,7.648884849,-4.196098E-004,0.0003495
2286,7.648892349,-6.526088E+001,140.3904000,7.648892349,-4.204125E-004,0.0003479
2287,7.648899849,-6.511227E+001,139.5933000,7.648899849,-4.227026E-004,0.0003598
2288,7.648907349,-6.521875E+001,138.9090000,7.648907349,-4.132779E-004,0.0003604
2289,7.648914849,-6.533099E+001,139.8629000,7.648914849,-4.138378E-004,0.0003489
2290,7.648922349,-6.515326E+001,139.8168000,7.648922349,-4.221063E-004,0.0003565
2291,7.648929849,-6.532583E+001,140.2305000,7.648929849,-4.163153E-004,0.0003465
2292,7.648937349,-6.518349E+001,138.2337000,7.648937349,-4.106647E-004,0.0003667
2293,7.648944849,-6.504318E+001,139.5437000,7.648944849,-4.257639E-004,0.0003631
2294,7.648952349,-6.509306E+001,139.7790000,7.648952349,-4.248051E-004,0.0003593
2295,7.648959849,-6.515622E+001,137.6795000,7.648959849,-4.083781E-004,0.0003719
2296,7.648967349,-6.520181E+001,138.1679000,7.648967349,-4.093790E-004,0.0003664
2297,7.648974849,-6.510963E+001,140.6981000,7.648974849,-4.296928E-004,0.0003517
2298,7.648982349,-6.491808E+001,138.4571000,7.648982349,-4.248781E-004,0.0003765
2299,7.648989849,-6.515182E+001,139.3538000,7.648989849,-4.192810E-004,0.0003600
2300,7.648997349,-6.505854E+001,138.0436000,7.648997349,-4.153785E-004,0.0003734
2301,7.649004849,-6.513786E+001,138.2235000,7.649004849,-4.127622E-004,0.0003687
2302,7.649012349,-6.489422E+001,138.9253000,7.649012349,-4.291171E-004,0.0003740
2303,7.649019849,-6.524185E+001,137.5676000,7.649019849,-4.036523E-004,0.0003690
2304,7.649027349,-6.523274E+001,138.4443000,7.649027349,-4.096807E-004,0.0003632
2305,7.649034849,-6.504810E+001,137.8254000,7.649034849,-4.144506E-004,0.0003755
2306,7.649042349,-6.509691E+001,137.8410000,7.649042349,-4.122300E-004,0.0003733
2307,7.649049849,-6.507076E+001,138.2515000,7.649049849,-4.161450E-004,0.0003714
2308,7.649057349,-6.510307E+001,139.5229000,7.649057349,-4.227078E-004,0.0003607
2309,7.649064849,-6.510039E+001,139.2020000,7.649064849,-4.208108E-004,0.0003632
2310,7.649072349,-6.510617E+001,137.8489000,7.649072349,-4.118421E-004,0.0003728
2311,7.649079849,-6.500372E+001,136.6289000,7.649079849,-4.086024E-004,0.0003860
2312,7.649087349,-6.490099E+001,137.2580000,7.649087349,-4.177282E-004,0.0003860
2313,7.649094849,-6.494924E+001,137.5424000,7.649094849,-4.173140E-004,0.0003818
2314,7.649102349,-6.494856E+001,138.7361000,7.649102349,-4.252114E-004,0.0003731
2315,7.649109849,-6.501023E+001,138.3179000,7.649109849,-4.194880E-004,0.0003735
2316,7.649117349,-6.500714E+001,137.4054000,7.649117349,-4.136338E-004,0.0003803
2317,7.649124849,-6.489130E+001,138.1084000,7.649124849,-4.238839E-004,0.0003802
2318,7.649132349,-6.483181E+001,138.1948000,7.649132349,-4.273741E-004,0.0003822
2319,7.649139849,-6.492890E+001,136.9909000,7.649139849,-4.145894E-004,0.0003867
2320,7.649147349,-6.477853E+001,136.4524000,7.649147349,-4.181121E-004,0.0003974
2321,7.649154849,-6.507782E+001,136.6562000,7.649154849,-4.053141E-004,0.0003825
2322,7.649162349,-6.488955E+001,137.5386000,7.649162349,-4.201665E-004,0.0003845
2323,7.649169849,-6.493376E+001,137.2774000,7.649169849,-4.162846E-004,0.0003844
2324,7.649177349,-6.501496E+001,136.5162000,7.649177349,-4.073155E-004,0.0003863
2325,7.649184849,-6.482368E+001,137.7627000,7.649184849,-4.248765E-004,0.0003858
2326,7.649192349,-6.493944E+001,136.1470000,7.649192349,-4.083528E-004,0.0003923
2327,7.649199849,-6.502322E+001,137.4712000,7.649199849,-4.133043E-004,0.0003791
2328,7.649207349,-6.499078E+001,136.8698000,7.649207349,-4.108335E-004,0.0003849
2329,7.649214849,-6.506973E+001,136.2546000,7.649214849,-4.029984E-004,0.0003857
2330,7.649222349,-6.498047E+001,135.7865000,7.649222349,-4.039631E-004,0.0003930
2331,7.649229849,-6.474503E+001,136.1949000,7.649229849,-4.179304E-004,0.0004009
2332,7.649237349,-6.497232E+001,137.6453000,7.649237349,-4.168898E-004,0.0003801
2333,7.649244849,-6.491621E+001,136.1291000,7.649244849,-4.093230E-004,0.0003935
2334,7.649252349,-6.488406E+001,136.4613000,7.649252349,-4.131244E-004,0.0003926
2335,7.649259849,-6.482054E+001,136.5370000,7.649259849,-4.166786E-004,0.0003949
2336,7.649267349,-6.507796E+001,135.2776000,7.649267349,-3.959869E-004,0.0003922
2337,7.649274849,-6.478324E+001,134.5461000,7.649274849,-4.044409E-004,0.0004109
2338,7.649282349,-6.482957E+001,134.6062000,7.649282349,-4.027181E-004,0.0004083
2339,7.649289849,-6.481107E+001,135.7561000,7.649289849,-4.117071E-004,0.0004010
2340,7.649297349,-6.476131E+001,135.7479000,7.649297349,-4.140145E-004,0.0004033
2341,7.649304849,-6.497179E+001,136.1369000,7.649304849,-4.067654E-004,0.0003909
2342,7.649312349,-6.497153E+001,134.8952000,7.649312349,-3.982107E-004,0.0003997
2343,7.649319849,-6.473611E+001,134.8126000,7.649319849,-4.085582E-004,0.0004112
2344,7.649327349,-6.476068E+001,134.0037000,7.649327349,-4.015746E-004,0.0004158
2345,7.649334849,-6.487514E+001,134.4982000,7.649334849,-3.998448E-004,0.0004069
2346,7.649342349,-6.474001E+001,133.8078000,7.649342349,-4.011045E-004,0.0004182
2347,7.649349849,-6.475784E+001,133.7286000,7.649349849,-3.997042E-004,0.0004178
2348,7.649357349,-6.467976E+001,133.9322000,7.649357349,-4.048087E-004,0.0004202
2349,7.649364849,-6.462943E+001,134.1453000,7.649364849,-4.087304E-004,0.0004211
2350,7.649372349,-6.478123E+001,134.0938000,7.649372349,-4.012779E-004,0.0004142
2351,7.649379849,-6.481981E+001,132.6254000,7.649379849,-3.888015E-004,0.0004224
2352,7.649387349,-6.476222E+001,132.6719000,7.649387349,-3.917325E-004,0.0004249
2353,7.649394849,-6.484604E+001,134.2547000,7.649394849,-3.994473E-004,0.0004100
2354,7.649402349,-6.469492E+001,134.1520000,7.649402349,-4.057095E-004,0.0004179
2355,7.649409849,-6.462759E+001,133.3521000,7.649409849,-4.029470E-004,0.0004268
2356,7.649417349,-6.459878E+001,133.9123000,7.649417349,-4.084539E-004,0.0004243
2357,7.649424849,-6.487989E+001,132.5601000,7.649424849,-3.856431E-004,0.0004200
2358,7.649432349,-6.481274E+001,133.9406000,7.649432349,-3.987199E-004,0.0004137
2359,7.649439849,-6.480280E+001,133.3267000,7.649439849,-3.947151E-004,0.0004185
2360,7.649447349,-6.441352E+001,133.5744000,7.649447349,-4.146954E-004,0.0004359
2361,7.649454849,-6.459752E+001,133.2021000,7.649454849,-4.032220E-004,0.0004294
2362,7.649462349,-6.468028E+001,132.8432000,7.649462349,-3.967266E-004,0.0004278
2363,7.649469849,-6.450014E+001,133.5986000,7.649469849,-4.107632E-004,0.0004314
2364,7.649477349,-6.480183E+001,132.8040000,7.649477349,-3.909248E-004,0.0004221
2365,7.649484849,-6.453630E+001,132.0993000,7.649484849,-3.976764E-004,0.0004401
2366,7.649492349,-6.466382E+001,133.9138000,7.649492349,-4.054176E-004,0.0004211
2367,7.649499849,-6.476542E+001,133.6000000,7.649499849,-3.984173E-004,0.0004184
2368,7.649507349,-6.471220E+001,131.9710000,7.649507349,-3.887377E-004,0.0004322
2369,7.649514849,-6.476198E+001,133.0090000,7.649514849,-3.942372E-004,0.0004226
